defined_class	defined_class_name	entity	entity_name	attribute	attribute_name	exact_synonyms	xrefs	orcid
OBA:2050047	fourth ventricle volume 	UBERON:0002422	fourth ventricle	PATO:0000918	volume			
OBA:2050048	inferior temporal gyrus volume 	UBERON:0002751	inferior temporal gyrus	PATO:0000918	volume			
OBA:2050049	presubiculum volume	UBERON:0001953	presubiculum	PATO:0000918	volume			
OBA:2050050	hippocampus molecular layer volume	UBERON:0005368	hippocampus molecular layer	PATO:0000918	volume			
OBA:2050051	cerebral cortex volume 	UBERON:0000956	cerebral cortex	PATO:0000918	volume			
OBA:2050052	occipital lobe volume 	UBERON:0002021	occipital lobe	PATO:0000918	volume			
OBA:2050053	lentiform nucleus volume	UBERON:0002263	lentiform nucleus	PATO:0000918	volume			
OBA:2060000		NBO:0000112	aggressive behavior towards inanimate objects	PATO:0000161	rate			
OBA:2060001		NBO:0000223	contextual conditioning behavior	PATO:0000161	rate			
OBA:2060002		NBO:0000339	motor coordination	PATO:0000161	rate			
OBA:2060003		NBO:0000338	kinesthetic behavior	PATO:0000161	rate			
OBA:2060004		NBO:0000224	cued conditioning behavior	PATO:0000161	rate			
OBA:2060005		NBO:0000015	aggressive behavior	PATO:0000161	rate			
OBA:2060006		NBO:0000092	anxiety-related behavior	PATO:0000161	rate			
OBA:2060007		NBO:0000103	coping behavior	PATO:0000161	rate			
OBA:2060008		NBO:0000097	response to novel environment	PATO:0000161	rate			
OBA:2060009		NBO:0000391	startle reflex	PATO:0000161	rate			
OBA:2060010		NBO:0000381	thigmotaxis	PATO:0000161	rate			
OBA:2060011		NBO:0000448	vertical activity	PATO:0000161	rate			
OBA:2060012		UBERON:0002956	granular layer of cerebellar cortex	PATO:0000915	thickness			
OBA:2060013		UBERON:0005368	hippocampus molecular layer	PATO:0000915	thickness			
OBA:2060014		UBERON:0005371	hippocampus stratum oriens	PATO:0000915	thickness			
OBA:2060015		UBERON:0005372	hippocampus stratum radiatum	PATO:0000915	thickness			
OBA:2060016		UBERON:0002415	tail	PATO:0000915	thickness			
OBA:2060017		NBO:0000013	locomotory behavior	PATO:0000161	rate			
OBA:2060018		NBO:0000332	touch related behavior	PATO:0000161	rate			
OBA:2060019		NBO:0000412	pupillary light reflex	PATO:0000161	rate			
OBA:2060020		NBO:0000578	righting reflex	PATO:0000161	rate			
OBA:2060021		UBERON:0000970	eye	PATO:0001509	functionality			
OBA:2060028		UBERON:0007221	neonatal stage	PATO:0000025	composition			
OBA:2060029		UBERON:0002413	cervical vertebra	PATO:0001555	amount			
OBA:2060030		UBERON:0001094	sacral vertebra	PATO:0001555	amount			
OBA:2060031		UBERON:0001705	nail	PATO:0000014	color			
OBA:2060032		UBERON:0000440	trabecula	PATO:0000070	amount			
OBA:2060033		UBERON:0001095	caudal vertebra	PATO:0000070	amount			
OBA:2060034		UBERON:0002483	trabecular bone tissue	PATO:0000918	volume			
OBA:2060035		UBERON:0003027	cingulate cortex	PATO:0000117	size			
OBA:2060036		UBERON:0000970	eye	PATO:0000117	size			
OBA:2060037		UBERON:0002421	hippocampal formation	PATO:0000117	size			
OBA:2060038		UBERON:0002483	trabecular bone tissue	PATO:0000070	amount			
OBA:2060039		UBERON:0000033	head	PATO:0000052	shape			
OBA:2060040		UBERON:0003252	thoracic rib cage	PATO:0000052	shape			
OBA:2060041		UBERON:0002102	forelimb	PATO:0000070	amount			
OBA:2060042		UBERON:0002415	tail	PATO:0000070	amount			
OBA:2060043		UBERON:0003221	phalanx	PATO:0000141	structure			
OBA:2060044		UBERON:0002228	rib	PATO:0000141	structure			
OBA:2060045		UBERON:0002544	digit	PATO:0000141	structure			
OBA:2060072		UBERON:0010130	embryonic autopod plate	PATO:0000051	morphology			
OBA:2060076		UBERON:0000970	eye	PATO:0000051	morphology			
OBA:2060136		UBERON:0004864	vasculature of retina	PATO:0000051	morphology			
OBA:2060159		UBERON:0008852	visceral yolk sac	PATO:0000051	morphology			
OBA:2060160		UBERON:0004374	vitelline vasculature	PATO:0000051	morphology			
OBA:2060163		UBERON:0013706	bone spine	PATO:0000052	shape			
OBA:2060164		UBERON:0003128	cranium	PATO:0000052	shape			
OBA:2060165		UBERON:0001819	palpebral fissure	PATO:0000921	width			
OBA:2060166		NBO:0000576	pinna reflex	PATO:0000070	amount			
OBA:2060167		NBO:0000391	startle reflex	PATO:0000070	amount			
OBA:2060168		NBO:0000449	spontaneous movement behavior	PATO:0000070	amount			
OBA:2060169		NBO:0000332	touch related behavior	PATO:0000070	amount			
OBA:2060170		UBERON:0002101	limb	PATO:0000140	position			
OBA:2060171		UBERON:0000966	retina	PATO:0000141	structure			
OBA:2060172		UBERON:0005056	external female genitalia	PATO:0000070	amount			
OBA:2060173		UBERON:0000970	eye	PATO:0000070	amount			
OBA:2060184	whole organism stability	UBERON:0000468	multicellular organism	PATO:0015026	stability			
OBA:2060185	facial muscle performance	UBERON:0001577	facial muscle	PATO:0001509	functionality			
OBA:2060186	peripheral nervous system function	UBERON:0000010	peripheral nervous system	PATO:0001509	functionality			
OBA:2060187	knee joint functionality	UBERON:0001485	knee joint	PATO:0001509	functionality			
OBA:2060188	ankle joint functionality	UBERON:0001488	ankle joint	PATO:0001509	functionality			
OBA:2060189	tendon of biceps brachii functionality	UBERON:0008188	tendon of biceps brachii	PATO:0001509	functionality			
OBA:2060190	brachioradialis functionality	UBERON:0011011	brachioradialis	PATO:0001509	functionality			
OBA:2040170		GO:0030431	sleep	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2040171	sleep duration trait	GO:0030431	sleep	PATO:0001309	duration			https://orcid.org/0000-0001-8314-2140
OBA:2040172		GO:0030431	sleep	PATO:0001005	latency			https://orcid.org/0000-0001-8314-2140
OBA:2040173		GO:0030431	sleep	PATO:0002325	onset quality			https://orcid.org/0000-0001-8314-2140
OBA:2050101	chin morphology trait	UBERON:0008199	chin	PATO:0000051	morphology			
OBA:2050102	heart wall thickness	UBERON:0037144	wall of heart	PATO:0000915	thickness			
OBA:2050103	hip bone size	UBERON:0008202	bone of hip region	PATO:0000117	size			
OBA:2050104	ganglion thickness	UBERON:0000045	ganglion	PATO:0000915	thickness			
OBA:2050106	forehead morphology trait	UBERON:0008200	forehead	PATO:0000051	morphology			
OBA:2050107	internal carotid artery thickness	UBERON:0001532	internal carotid artery	PATO:0000915	thickness			
OBA:2050108	carotid artery thickness	UBERON:0005396	carotid artery segment	PATO:0000915	thickness			
OBA:2050109	superior temporal gyrus thickness	UBERON:0002769	superior temporal gyrus	PATO:0000915	thickness			
OBA:2050110	retinal layer thickness	UBERON:0001781	layer of retina	PATO:0000915	thickness			
OBA:2050111	retinal nerve fibre layer thickness	UBERON:0001793	nerve fiber layer of retina	PATO:0000915	thickness			
OBA:2050112	facial hair thickness 	UBERON:0010171	strand of hair of face	PATO:0000915	thickness			
OBA:2050113	LDL particle size 	GO:0034362	low-density lipoprotein particle	PATO:0000117	size	low-density lipoprotein particle size		
OBA:2050114	VLDL particle size	GO:0034361	very-low-density lipoprotein particle	PATO:0000117	size	very-low-density lipoprotein particle size		
OBA:2050115	HDL particle size	GO:0034364	high-density lipoprotein particle	PATO:0000117	size	high-density lipoprotein particle size		
OBA:2060179	body coordination efficacy	NBO:0000351	body coordination	PATO:0015002	process efficacy			
OBA:2060180	limb coordination efficacy	NBO:0000342	limb coordination	PATO:0015002	process efficacy			
OBA:2060181	upper limb coordination efficacy	NBO:0000346	upper limb coordination	PATO:0015002	process efficacy			
OBA:2060182	lower limb coordination efficacy	NBO:0000345	lower limb coordination	PATO:0015002	process efficacy			
OBA:2060183	motor coordination efficacy	NBO:0000339	motor coordination	PATO:0015002	process efficacy			
OBA:2060191	gross motor coordination efficacy	NBO:0000347	gross motor coordination	PATO:0015002	process efficacy			
OBA:2060192	fine motor coordination efficacy	NBO:0000348	fine motor coordination	PATO:0015002	process efficacy			
OBA:2060193	eye-hand coordination efficacy	NBO:0000341	eye-hand coordination	PATO:0015002	process efficacy			
OBA:2050191	breast pressure trait	UBERON:0000310	breast	PATO:0001025	pressure			
OBA:2050194	foot muscle strength trait	UBERON:0001498	muscle of pes	PATO:0001230	strength			
OBA:2050196	pancreatic fat pad amount	UBERON:0015454	pancreatic fat pad	PATO:0000070	amount			
OBA:2050198	pericardial fat amount	UBERON:0035814	pericardial fat	PATO:0000070	amount			
OBA:2050201	seminal fluid amount	UBERON:0006530	seminal fluid	PATO:0000070	amount			
OBA:2050202	skin amplitude trait	UBERON:0000014	zone of skin	PATO:0000080	amplitude			
OBA:2050203	skin fluorescence trait	UBERON:0000014	zone of skin	PATO:0000018	fluorescence			
OBA:2050204	spleen volume	UBERON:0002106	spleen	PATO:0000918	volume			
OBA:2045208	carotid artery morphology	UBERON:0001530	common carotid artery plus branches	PATO:0000051	morphology	carotid artery geometry attribute		https://orcid.org/0000-0001-8314-2140
OBA:2045210	brain attribute	UBERON:0000955	brain	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045212	Lewy body attribute	GO:0097413	Lewy body	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045213	carotid artery attribute	UBERON:0001530	common carotid artery plus branches	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045214	cingulate cortex attribute	UBERON:0003027	cingulate cortex	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045215	menstrual cycle attribute	GO:0044850	menstrual cycle	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045216	macula attribute	UBERON:0000054	macula	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045217	putamen attribute	UBERON:0001874	putamen	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045218	parietal cortex attribute	UBERON:0016530	parietal cortex	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045219	corneal endothelial cell attribute	CL:0000132	corneal endothelial cell	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045220	immunoglobulin isotype switching attribute	GO:0045190	isotype switching	PATO:0001236	process quality			https://orcid.org/0000-0001-8314-2140
OBA:2045221	bowel opening frequency	GO:0035882	defecation rhythm	PATO:0000044	frequency			https://orcid.org/0000-0001-8314-2140
OBA:2045222	basophilic erythroblast count	CL:0000549	basophilic erythroblast	PATO:0000070	amount	prorubricyte count		https://orcid.org/0000-0001-8314-2140
OBA:2045223	myeloid leukocyte count	CL:0000766	myeloid leukocyte	PATO:0000070	amount	myeloid white cell count		https://orcid.org/0000-0001-8314-2140
OBA:2045224	visceral adipose tissue quantity	UBERON:0035818	visceral fat	PATO:0000070	amount			https://orcid.org/0000-0001-8314-2140
OBA:2045225	blood clotting level	UBERON:0010210	blood clot	PATO:0000070	amount	thrombus formation level		https://orcid.org/0000-0001-8314-2140
OBA:2045226	carotid artery diameter	UBERON:0005396	carotid artery segment	PATO:0001334	diameter			https://orcid.org/0000-0001-8314-2140
OBA:2045227	genu of corpus callosum volume	UBERON:0015599	genu of corpus callosum	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045228	rostrum of corpus callosum volume	UBERON:0015703	rostrum of corpus callosum	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045229	nerve conductivity attribute	UBERON:0001021	nerve	PATO:0001758	nerve conductivity			https://orcid.org/0000-0001-8314-2140
OBA:2045230	growth rate attribute	GO:0040007	growth	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045231	height growth attribute	GO:0040007	growth	PATO:0000119	height			https://orcid.org/0000-0001-8314-2140
OBA:2045232	pulmonary artery root diameter	UBERON:0002333	pulmonary trunk	PATO:0001334	diameter			https://orcid.org/0000-0001-8314-2140
OBA:2045233	pulmonary artery diameter	UBERON:0002012	pulmonary artery	PATO:0001334	diameter			https://orcid.org/0000-0001-8314-2140
OBA:2045234	hearing threshold trait	GO:0007605	sensory perception of sound	PATO:0000152	threshold			https://orcid.org/0000-0001-8314-2140
OBA:2045235	blood sedimentation trait	CL:0000232	erythrocyte	PATO:0001420	buoyancy			https://orcid.org/0000-0001-8314-2140
OBA:2045236	granule cell layer dentate gyrus volume	UBERON:0005381	dentate gyrus granule cell layer	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045237	dentate gyrus volume	UBERON:0000200	gyrus	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045238	caudal anterior cingulate cortex volume	UBERON:0028715	caudal anterior cingulate cortex	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045239	caudal middle frontal gyrus volume	UBERON:0006445	caudal middle frontal gyrus	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045240	fusiform gyrus volume	UBERON:0002766	fusiform gyrus	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045241	lateral occipital cortex volume	UBERON:0006114	lateral occipital cortex	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045242	lateral orbital frontal cortex volume	UBERON:0022716	lateral orbital frontal cortex	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045243	temporal horn of lateral ventricle volume	UBERON:0006091	inferior horn of the lateral ventricle	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045244	hippocampal formation volume	UBERON:0002421	hippocampal formation	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045245	hippocampus fimbria volume	UBERON:0002310	hippocampus fimbria	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045246	banks of the superior temporal sulcus volume	UBERON:0028622	banks of superior temporal sulcus	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045247	choroid plexus volume	UBERON:0001886	choroid plexus	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045248	corpus callosum central volume	UBERON:0015510	body of corpus callosum	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045249	corpus callosum volume	UBERON:0002336	corpus callosum	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045250	isthmus cingulate cortex volume	UBERON:0027061	isthmus of cingulate cortex	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045251	pars orbitalis volume	UBERON:0006318	orbitalis muscle	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045252	transverse temporal cortex volume	UBERON:0003939	transverse gyrus of Heschl	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045253	ventral diencephalon volume	UBERON:0001894	diencephalon	PATO:0000918	volume			https://orcid.org/0000-0001-8314-2140
OBA:2045254	carotid artery circumferential wall stress	UBERON:0005396	carotid artery segment	PATO:0001034	strain			https://orcid.org/0000-0001-8314-2140
OBA:2045255	pulmonary artery strain	UBERON:0002012	pulmonary artery	PATO:0001034	strain			https://orcid.org/0000-0001-8314-2140
OBA:2045259	urine relative density	UBERON:0001088	urine	PATO:0000033	concentration of			https://orcid.org/0000-0001-8314-2140
OBA:2045260	red blood cell density	CL:0000232	erythrocyte	PATO:0001164	dense			https://orcid.org/0000-0001-8314-2140
OBA:2045261	quality of life cycle	UBERON:0000104	life cycle	PATO:0000001	quality	life cycle quality|life cycle attribute		https://orcid.org/0000-0001-8314-2140
OBA:2045262	hearing process quality	GO:0007605	sensory perception of sound	PATO:0001236	process quality			https://orcid.org/0000-0001-8314-2140
OBA:2045263	visual perception quality	GO:0007601	visual perception	PATO:0001236	process quality			https://orcid.org/0000-0001-8314-2140
OBA:2045264	optic disc area	UBERON:0001783	optic disc	PATO:0001323	area			https://orcid.org/0000-0001-8314-2140
OBA:2045265	optic cup area	UBERON:0003072	optic cup	PATO:0001323	area			https://orcid.org/0000-0001-8314-2140
OBA:2045266	carotid artery wall area attribute	UBERON:0037094	wall of common carotid artery	PATO:0001323	area			https://orcid.org/0000-0001-8314-2140
OBA:2045267	cerebral cortex area attribute	UBERON:0000956	cerebral cortex	PATO:0001323	area			https://orcid.org/0000-0001-8314-2140
OBA:2045268	striated muscle fiber area attribute	CL:0000737	striated muscle cell	PATO:0001323	area			https://orcid.org/0000-0001-8314-2140
OBA:2045269	aortic vascular smooth muscle cell calcification attribute	CL:0002539	aortic smooth muscle cell	PATO:0001447	calcified			https://orcid.org/0000-0001-8314-2140
OBA:2045270	basal ganglion growth attribute	UBERON:0002420	basal ganglion	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045271	brain growth attribute	UBERON:0000955	brain	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045272	cerebellum growth attribute	UBERON:0002037	cerebellum	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045273	cerebral cortex growth attribute	UBERON:0000956	cerebral cortex	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045274	prefrontal cortex growth attribute	UBERON:0000451	prefrontal cortex	PATO:0001492	growth rate			https://orcid.org/0000-0001-8314-2140
OBA:2045275	heart function attribute	UBERON:0000948	heart	PATO:0001509	functionality			https://orcid.org/0000-0001-8314-2140
OBA:2045276	erythrocyte attribute	CL:0000232	erythrocyte	PATO:0000001	quality			https://orcid.org/0000-0001-8314-2140
OBA:2045277	dorsolateral prefrontal cortex functionality attribute	UBERON:0009834	dorsolateral prefrontal cortex	PATO:0001510	functional			https://orcid.org/0000-0001-8314-2140
OBA:2045278	carotid artery stiffness	UBERON:0005396	carotid artery segment	PATO:0001543	flexibility			https://orcid.org/0000-0001-8314-2140
OBA:2045279	number of teeth	UBERON:0003672	dentition	PATO:0001555	has number of			https://orcid.org/0000-0001-8314-2140
OBA:2045280	anterior chamber depth	UBERON:0001766	anterior chamber of eyeball	PATO:0001595	depth			https://orcid.org/0000-0001-8314-2140
OBA:2045281	aortic vascular smooth muscle cell proliferation attribute	CL:0002539	aortic smooth muscle cell	PATO:0002102	proliferative			https://orcid.org/0000-0001-8314-2140
OBA:2045282	facial pigmentation	UBERON:0001456	face	PATO:0002247	degree of pigmentation			https://orcid.org/0000-0001-8314-2140
OBA:2045283	anterior chamber of eyeball pressure	UBERON:0001766	anterior chamber of eyeball	PATO:0001025	pressure			https://orcid.org/0000-0001-8314-2140
OBA:2045284	microglial activation attribute	CL:0000129	microglial cell	PATO:0002354	active			https://orcid.org/0000-0001-8314-2140
