defined_class	defined_class_name	entity	entity_name	attribute	attribute_name
OBA:1000317		GO:0006551	leucine metabolic process	PATO:0000001	quality
OBA:1000318		UBERON:0001815	lumbosacral nerve plexus	PATO:0000001	quality
OBA:1000319		UBERON:0001649	glossopharyngeal nerve	PATO:0000001	quality
OBA:1000320		UBERON:0018226	pulmonary part of lymphatic system	PATO:0000001	quality
OBA:1000321		UBERON:0001645	trigeminal nerve	PATO:0000001	quality
OBA:1000322		UBERON:0003681	masticatory muscle	PATO:0000001	quality
OBA:1000324		GO:0022010	central nervous system myelination	PATO:0000001	quality
OBA:1000325		UBERON:0004311	distal phalanx of manual digit 2	PATO:0000001	quality
OBA:1000326		UBERON:0000976	humerus	PATO:0000001	quality
OBA:1000327		UBERON:0001224	renal pelvis	PATO:0000001	quality
OBA:1000328		UBERON:0004317	distal phalanx of pedal digit 3	PATO:0000001	quality
OBA:1000329		UBERON:0003863	pedal digit 5 phalanx	PATO:0000001	quality
OBA:1000330		UBERON:0001235	adrenal cortex	PATO:0000001	quality
OBA:1000331		UBERON:0004388	epiphysis of fibula	PATO:0000001	quality
OBA:1000332		UBERON:0004200	kidney pyramid	PATO:0000001	quality
OBA:1000333		UBERON:0008593	zygomaticus major muscle	PATO:0000001	quality
OBA:1000334		UBERON:0001269	acetabular part of hip bone	PATO:0000001	quality
OBA:1000335		UBERON:0003674	cuspid	PATO:0000001	quality
OBA:1000336		UBERON:0003721	lingual nerve	PATO:0000001	quality
OBA:1000337		UBERON:0001733	soft palate	PATO:0000001	quality
OBA:1000339		UBERON:0001332	prepuce of penis	PATO:0000001	quality
OBA:1000340		UBERON:0000979	tibia	PATO:0000001	quality
OBA:1000341		UBERON:0003840	hindlimb joint	PATO:0000001	quality
OBA:1000342		UBERON:0004104	hairline	PATO:0000001	quality
OBA:1000343		GO:0006664	glycolipid metabolic process	PATO:0000001	quality
OBA:1000344		UBERON:0004014	labium minora	PATO:0000001	quality
OBA:1000345		NBO:0000417	physiologic nystagmus	PATO:0000001	quality
OBA:1000346		UBERON:0001486	hip joint	PATO:0000001	quality
OBA:1000347		UBERON:0019246	palmar skin crease	PATO:0000001	quality
OBA:1000348		GO:0009072	aromatic amino acid family metabolic process	PATO:0000001	quality
OBA:1000349		GO:0006776	vitamin A metabolic process	PATO:0000001	quality
OBA:1000350		UBERON:0002221	fontanelle	PATO:0000001	quality
OBA:1000351		UBERON:0001580	levator labii superioris	PATO:0000001	quality
OBA:1000352		UBERON:0004657	mandible condylar process	PATO:0000001	quality
OBA:1000353		UBERON:0003641	pedal digit 2 phalanx	PATO:0000001	quality
OBA:1000354		GO:0006553	lysine metabolic process	PATO:0000001	quality
OBA:1000355		UBERON:0007250	lingual tonsil	PATO:0000001	quality
OBA:1000356		GO:0001659	temperature homeostasis	PATO:0000001	quality
OBA:1000357		UBERON:0002488	helix	PATO:0000001	quality
OBA:1000358		GO:0007597	blood coagulation, intrinsic pathway	PATO:0000001	quality
OBA:1000359		GO:0006555	methionine metabolic process	PATO:0000001	quality
OBA:1000360		UBERON:0001650	hypoglossal nerve	PATO:0000001	quality
OBA:1000361		UBERON:0004101	nasolabial region	PATO:0000001	quality
OBA:1000362		GO:0006099	tricarboxylic acid cycle	PATO:0000001	quality
OBA:1000363		UBERON:0001760	frontal sinus	PATO:0000001	quality
OBA:1000364		UBERON:0002286	third ventricle	PATO:0000001	quality
OBA:1000365		UBERON:0002038	substantia nigra	PATO:0000001	quality
OBA:1000366		GO:0006693	prostaglandin metabolic process	PATO:0000001	quality
OBA:1000367		GO:0043648	dicarboxylic acid metabolic process	PATO:0000001	quality
OBA:1000368		GO:0060073	micturition	PATO:0000001	quality
OBA:1000369		NBO:0000313	behavior process	PATO:0000001	quality
OBA:1000370		UBERON:0004646	infraorbital artery	PATO:0000001	quality
OBA:1000371		UBERON:0004660	mandible coronoid process	PATO:0000001	quality
OBA:1000372		NBO:0000054	suckling behavior	PATO:0000001	quality
OBA:1000374		UBERON:0001532	internal carotid artery	PATO:0000001	quality
OBA:1000375		UBERON:0003823	hindlimb zeugopod	PATO:0000001	quality
OBA:1000376		NBO:0000015	aggressive behavior	PATO:0000001	quality
OBA:1000377		UBERON:0002244	premaxilla	PATO:0000001	quality
OBA:1000378		UBERON:0003642	pedal digit 3 phalanx	PATO:0000001	quality
OBA:1000379		UBERON:0003407	cartilage of nasal septum	PATO:0000001	quality
OBA:1000380		UBERON:0001028	diaphysis of radius	PATO:0000001	quality
OBA:1000381		CL:0000127	astrocyte	PATO:0000001	quality
OBA:1000382		UBERON:0003864	middle phalanx of manus	PATO:0000001	quality
OBA:1000383		GO:0006534	cysteine metabolic process	PATO:0000001	quality
OBA:1000384		NBO:0000092	anxiety-related behavior	PATO:0000001	quality
OBA:1000385		UBERON:0001769	iris	PATO:0000001	quality
OBA:1000386		UBERON:0018408	infra-orbital nerve	PATO:0000001	quality
OBA:1000387		UBERON:0008982	fascia	PATO:0000001	quality
OBA:1000388		UBERON:0008595	levator anguli oris	PATO:0000001	quality
OBA:1000389		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0000001	quality
OBA:1000390		UBERON:0001801	anterior segment of eyeball	PATO:0000001	quality
OBA:1000391		GO:0007598	blood coagulation, extrinsic pathway	PATO:0000001	quality
OBA:1000392		GO:0001676	long-chain fatty acid metabolic process	PATO:0000001	quality
OBA:1000393		UBERON:0001603	lateral rectus extra-ocular muscle	PATO:0000001	quality
OBA:1000394		UBERON:0004411	proximal epiphysis of humerus	PATO:0000001	quality
OBA:1000395		GO:0006566	threonine metabolic process	PATO:0000001	quality
OBA:1000396		UBERON:0001771	pupil	PATO:0000001	quality
OBA:1000397		UBERON:0011110	humeroulnar joint	PATO:0000001	quality
OBA:1000398		UBERON:0004465	musculature of neck	PATO:0000001	quality
OBA:1000399		UBERON:0004410	distal epiphysis of fibula	PATO:0000001	quality
OBA:1000400		NBO:0000128	irritability behavior	PATO:0000001	quality
OBA:1000401		UBERON:0003729	mouth mucosa	PATO:0000001	quality
OBA:1000402		UBERON:0011220	mastoid process of temporal bone	PATO:0000001	quality
OBA:1000403		UBERON:0001847	lobule of pinna	PATO:0000001	quality
OBA:1000404		GO:0006029	proteoglycan metabolic process	PATO:0000001	quality
OBA:1000405		UBERON:0016446	hair of head	PATO:0000001	quality
OBA:1000406		UBERON:0001895	metencephalon	PATO:0000001	quality
OBA:1000407		NBO:0000011	social behavior	PATO:0000001	quality
OBA:1000408		UBERON:0007709	superior cerebellar peduncle of pons	PATO:0000001	quality
OBA:1000409		UBERON:0006657	glenoid fossa	PATO:0000001	quality
OBA:1000410		UBERON:0010746	iliac blade	PATO:0000001	quality
OBA:1000411		UBERON:0010234	palatopharyngeus muscle	PATO:0000001	quality
OBA:1000412		UBERON:0001894	diencephalon	PATO:0000001	quality
OBA:1000413		UBERON:0003652	metatarsal bone of digit 3	PATO:0000001	quality
OBA:1000414		UBERON:0010260	umbilical blood vessel	PATO:0000001	quality
OBA:1000415		GO:0006281	DNA repair	PATO:0000001	quality
OBA:1000416		UBERON:0001274	ischium	PATO:0000001	quality
OBA:1000417		UBERON:0003700	temporomandibular joint	PATO:0000001	quality
OBA:1000418		CL:0000084	T cell	PATO:0000001	quality
OBA:1000419		UBERON:0004325	middle phalanx of pedal digit 3	PATO:0000001	quality
OBA:1000420		UBERON:0018405	inferior alveolar nerve	PATO:0000001	quality
OBA:1000421		GO:0031052	chromosome breakage	PATO:0000001	quality
OBA:1000422		UBERON:0004334	proximal phalanx of pedal digit 3	PATO:0000001	quality
OBA:1000423		UBERON:0009552	distal segment of manual digit	PATO:0000001	quality
OBA:1000424		UBERON:0010284	lacrimal punctum	PATO:0000001	quality
OBA:1000425		UBERON:0011648	jaw muscle	PATO:0000001	quality
OBA:1000426		UBERON:0002198	neurohypophysis	PATO:0000001	quality
OBA:1000427		UBERON:0004316	distal phalanx of pedal digit 2	PATO:0000001	quality
OBA:1000428		GO:0006558	L-phenylalanine metabolic process	PATO:0000001	quality
OBA:1000429		UBERON:0003129	skull	PATO:0000001	quality
OBA:1000430		UBERON:0001597	masseter muscle	PATO:0000001	quality
OBA:1000431		UBERON:0004727	cochlear nerve	PATO:0000001	quality
OBA:1000432		UBERON:0001586	internal jugular vein	PATO:0000001	quality
OBA:1000433		UBERON:0006719	lateral pterygoid muscle	PATO:0000001	quality
OBA:1000435		UBERON:0002360	meninx	PATO:0000001	quality
OBA:1000436		UBERON:0003655	molar tooth	PATO:0000001	quality
OBA:1000437		UBERON:0001817	lacrimal gland	PATO:0000001	quality
OBA:1000438		UBERON:0003704	intrahepatic bile duct	PATO:0000001	quality
OBA:1000439		UBERON:0004367	Descemet's membrane	PATO:0000001	quality
OBA:1000440		UBERON:0007722	interphalangeal joint of manus	PATO:0000001	quality
OBA:1000442		UBERON:0007416	cerebellar peduncle	PATO:0000001	quality
OBA:1000443		NBO:0000120	physical aggression behavior	PATO:0000001	quality
OBA:1000444		UBERON:0005956	outflow part of left ventricle	PATO:0000001	quality
OBA:1000445		UBERON:0004098	tibial plateaux	PATO:0000001	quality
OBA:1000446		UBERON:0003633	pedal digit 3	PATO:0000001	quality
OBA:1000447		UBERON:0008338	plantar part of pes	PATO:0000001	quality
OBA:1000448		GO:0004035	alkaline phosphatase activity	PATO:0000001	quality
OBA:1000449		UBERON:0002395	talus	PATO:0000001	quality
OBA:1000450		UBERON:0011156	facial skeleton	PATO:0000001	quality
OBA:1000451		UBERON:0002058	ciliary ganglion	PATO:0000001	quality
OBA:1000452		GO:0005975	carbohydrate metabolic process	PATO:0000001	quality
OBA:1000453		UBERON:0011859	internal acoustic meatus	PATO:0000001	quality
OBA:1000454		UBERON:0001681	nasal bone	PATO:0000001	quality
OBA:1000456		UBERON:0006609	corpus cavernosum	PATO:0000001	quality
OBA:1000457		UBERON:0008594	zygomaticus minor muscle	PATO:0000001	quality
OBA:1000458		UBERON:0004256	hindlimb zeugopod muscle	PATO:0000001	quality
OBA:1000459		UBERON:0002097	skin of body	PATO:0000001	quality
OBA:1000460		UBERON:0004118	vasculature of iris	PATO:0000001	quality
OBA:1000461		UBERON:0004332	proximal phalanx of pedal digit 1	PATO:0000001	quality
OBA:1000462		UBERON:0003216	hard palate	PATO:0000001	quality
OBA:1000463		UBERON:0001508	arch of aorta	PATO:0000001	quality
OBA:1000464		NBO:0000119	impulsive behavior	PATO:0000001	quality
OBA:1000465		UBERON:0001557	upper respiratory tract	PATO:0000001	quality
OBA:1000466		GO:0006687	glycosphingolipid metabolic process	PATO:0000001	quality
OBA:1000467		UBERON:0002422	fourth ventricle	PATO:0000001	quality
OBA:1000468		UBERON:0004318	distal phalanx of pedal digit 4	PATO:0000001	quality
OBA:1000469		UBERON:0001582	buccinator muscle	PATO:0000001	quality
OBA:1000470		UBERON:0001528	radio-ulnar joint	PATO:0000001	quality
OBA:1000471		UBERON:0001021	nerve	PATO:0000001	quality
OBA:1000472		GO:0006547	histidine metabolic process	PATO:0000001	quality
OBA:1000473		GO:0042703	menstruation	PATO:0000001	quality
OBA:1000474		UBERON:0001833	lip	PATO:0000001	quality
OBA:1000475		UBERON:0010952	frontalis muscle belly	PATO:0000001	quality
OBA:1000476		UBERON:0014693	inferior alveolar artery	PATO:0000001	quality
OBA:1000477		UBERON:0001811	conjunctiva	PATO:0000001	quality
OBA:1000478		GO:0009081	branched-chain amino acid metabolic process	PATO:0000001	quality
OBA:1000479		UBERON:0014386	vertebral endplate	PATO:0000001	quality
OBA:1000480		GO:0019852	L-ascorbic acid metabolic process	PATO:0000001	quality
OBA:1000481		UBERON:0009002	placental membrane	PATO:0000001	quality
OBA:1000482		CL:0000218	Schwann cell	PATO:0000001	quality
OBA:1000483		UBERON:0001619	ophthalmic artery	PATO:0000001	quality
OBA:1000484		UBERON:0011111	humeroradial joint	PATO:0000001	quality
OBA:1000485		UBERON:0002016	pulmonary vein	PATO:0000001	quality
OBA:1000486		UBERON:0003677	tooth root	PATO:0000001	quality
OBA:1000487		UBERON:0008878	palmar part of manus	PATO:0000001	quality
OBA:1000489		UBERON:0001620	central retinal artery	PATO:0000001	quality
OBA:1000490		UBERON:0002707	corticospinal tract	PATO:0000001	quality
OBA:1000491		UBERON:0003651	metatarsal bone of digit 2	PATO:0000001	quality
OBA:1000492		UBERON:0003866	middle phalanx of pes	PATO:0000001	quality
OBA:1000493		NBO:0000446	visual pursuit	PATO:0000001	quality
OBA:1000494		GO:0006493	protein O-linked glycosylation	PATO:0000001	quality
OBA:1000495		UBERON:0003709	circle of Willis	PATO:0000001	quality
OBA:1000496		UBERON:0004089	midface	PATO:0000001	quality
OBA:1000497		UBERON:0005467	platysma	PATO:0000001	quality
OBA:1000498		GO:0006570	tyrosine metabolic process	PATO:0000001	quality
OBA:1000499		GO:0000096	sulfur amino acid metabolic process	PATO:0000001	quality
OBA:1000501		UBERON:0001449	phalanx of pes	PATO:0000001	quality
OBA:1000502		GO:0006549	isoleucine metabolic process	PATO:0000001	quality
OBA:1000503		UBERON:0001572	hyoglossus muscle	PATO:0000001	quality
OBA:1000504		UBERON:0001598	temporalis muscle	PATO:0000001	quality
OBA:1000505		GO:0003014	renal system process	PATO:0000001	quality
OBA:1000506		UBERON:0006558	lymphatic part of lymphoid system	PATO:0000001	quality
OBA:1000507		UBERON:0001612	facial artery	PATO:0000001	quality
OBA:1000508		UBERON:0001447	tarsal bone	PATO:0000001	quality
OBA:1000509		UBERON:0004864	vasculature of retina	PATO:0000001	quality
OBA:1000510		UBERON:0004320	middle phalanx of manual digit 2	PATO:0000001	quality
OBA:1000511		UBERON:0002500	zygomatic arch	PATO:0000001	quality
OBA:1000512		UBERON:0002453	ethmoid sinus	PATO:0000001	quality
OBA:1000513		UBERON:0012318	anterior ethmoidal artery	PATO:0000001	quality
OBA:1000514		UBERON:0006689	frenulum of tongue	PATO:0000001	quality
OBA:1000515		GO:0042373	vitamin K metabolic process	PATO:0000001	quality
OBA:1000516		UBERON:0006322	inferior rectus extraocular muscle	PATO:0000001	quality
OBA:1000517		UBERON:0005438	coronary sinus	PATO:0000001	quality
OBA:1000518		UBERON:0000007	pituitary gland	PATO:0000001	quality
OBA:1000519		GO:0006560	proline metabolic process	PATO:0000001	quality
OBA:1000520		UBERON:0000210	tetrapod parietal bone	PATO:0000001	quality
OBA:1000521	male reproductive system attribute	UBERON:0000079	male reproductive system	PATO:0000001	quality
OBA:1000522		GO:0006563	L-serine metabolic process	PATO:0000001	quality
OBA:1000523		UBERON:0001174	common bile duct	PATO:0000001	quality
OBA:1000524		UBERON:0004087	vena cava	PATO:0000001	quality
OBA:1000525		UBERON:0001896	medulla oblongata	PATO:0000001	quality
OBA:1000526		UBERON:0004321	middle phalanx of manual digit 3	PATO:0000001	quality
OBA:1000527		UBERON:0007156	inferior thyroid vein	PATO:0000001	quality
OBA:1000529		UBERON:0000045	ganglion	PATO:0000001	quality
OBA:1000530		UBERON:0001535	vertebral artery	PATO:0000001	quality
OBA:1000531		UBERON:0003338	ganglion of peripheral nervous system	PATO:0000001	quality
OBA:1000532		UBERON:0001573	styloglossus	PATO:0000001	quality
OBA:1000533		UBERON:0004085	labium majora	PATO:0000001	quality
OBA:1000534		UBERON:0002228	rib	PATO:0000001	quality
OBA:1000535		UBERON:0001365	sacro-iliac joint	PATO:0000001	quality
OBA:1000536		UBERON:0000964	cornea	PATO:0000001	quality
OBA:1000537		UBERON:0010946	occipitofrontalis muscle	PATO:0000001	quality
OBA:1000539		NBO:0000605	sexual inhibition	PATO:0000001	quality
OBA:1000540		UBERON:0001623	dorsal nasal artery	PATO:0000001	quality
OBA:1000541		UBERON:0006074	lumbar region of vertebral column	PATO:0000001	quality
OBA:1000542		GO:0009235	cobalamin metabolic process	PATO:0000001	quality
OBA:1000543		UBERON:0010235	uvular muscle	PATO:0000001	quality
OBA:1000544		NBO:0000403	voluntary movement behavior	PATO:0000001	quality
OBA:1000545		UBERON:0000992	female gonad	PATO:0000001	quality
OBA:1000546		UBERON:0001295	endometrium	PATO:0000001	quality
OBA:1000547		UBERON:0001802	posterior segment of eyeball	PATO:0000001	quality
OBA:1000548		UBERON:0001646	abducens nerve	PATO:0000001	quality
OBA:1000549		UBERON:0013699	strand of axillary hair	PATO:0000001	quality
OBA:1000550		GO:0042360	vitamin E metabolic process	PATO:0000001	quality
OBA:1000551		UBERON:0001777	substantia propria of cornea	PATO:0000001	quality
OBA:1000552		UBERON:0004769	diaphysis	PATO:0000001	quality
OBA:1000553		GO:0036066	protein O-linked fucosylation	PATO:0000001	quality
OBA:1000554		UBERON:0004571	systemic arterial system	PATO:0000001	quality
OBA:1000555		UBERON:0004323	middle phalanx of manual digit 5	PATO:0000001	quality
OBA:1000556		UBERON:0016464	dorsum of nose	PATO:0000001	quality
OBA:1000557		UBERON:0001610	lingual artery	PATO:0000001	quality
OBA:1000558		GO:0022011	myelination in peripheral nervous system	PATO:0000001	quality
OBA:1000559		CL:0000623	natural killer cell	PATO:0000001	quality
OBA:1000560		UBERON:0008775	proximal epiphysis of fibula	PATO:0000001	quality
OBA:1000561		UBERON:0003697	abdominal wall	PATO:0000001	quality
OBA:1000562		UBERON:0016440	glabella region of bone	PATO:0000001	quality
OBA:1000563		UBERON:0001663	cerebral vein	PATO:0000001	quality
OBA:1000564		CL:0000129	microglial cell	PATO:0000001	quality
OBA:1000565		UBERON:0001571	genioglossus muscle	PATO:0000001	quality
OBA:1000566		UBERON:0004090	periorbital region	PATO:0000001	quality
OBA:1000567		UBERON:0002019	accessory XI nerve	PATO:0000001	quality
OBA:1000568		UBERON:0004404	distal epiphysis of humerus	PATO:0000001	quality
OBA:1000569		UBERON:0001564	mylohyoid muscle	PATO:0000001	quality
OBA:1000570		UBERON:0001051	hypopharynx	PATO:0000001	quality
OBA:1000571		UBERON:0004315	distal phalanx of pedal digit 1	PATO:0000001	quality
