iri	iri label	entity	entity label	attribute	attribute label
OBA:0002976		UBERON:0004328	proximal phalanx of manual digit 2	PATO:0000117	size
OBA:0002977		UBERON:0004328	proximal phalanx of manual digit 2	PATO:0002007	convex 3-D shape
OBA:0002978		UBERON:0004328	proximal phalanx of manual digit 2	PATO:0001591	curvature
OBA:0002979		UBERON:0004328	proximal phalanx of manual digit 2	PATO:0002006	2-D shape
OBA:0002980		UBERON:0004328	proximal phalanx of manual digit 2	PATO:0000122	length
OBA:0002981		UBERON:0004337	distal phalanx of manual digit 1	PATO:0000070	amount
OBA:0002982		UBERON:0004338	proximal phalanx of manual digit 1	PATO:0000070	amount
OBA:0002983		UBERON:0003645	metacarpal bone of digit 1	PATO:0000070	amount
OBA:0002984		UBERON:0003645	metacarpal bone of digit 1	PATO:0002005	concavity
OBA:0002985		UBERON:0001463	manual digit 1	PATO:0002181	displaced
OBA:0002986		UBERON:0004338	proximal phalanx of manual digit 1	PATO:0000117	size
OBA:0002987		UBERON:0004338	proximal phalanx of manual digit 1	PATO:0002007	convex 3-D shape
OBA:0002988		UBERON:0004338	proximal phalanx of manual digit 1	PATO:0001591	curvature
OBA:0002989		UBERON:0004338	proximal phalanx of manual digit 1	PATO:0000122	length
OBA:0002990		UBERON:0004337	distal phalanx of manual digit 1	PATO:0000117	size
OBA:0002991		UBERON:0004337	distal phalanx of manual digit 1	PATO:0002007	convex 3-D shape
OBA:0002992		UBERON:0004337	distal phalanx of manual digit 1	PATO:0001591	curvature
OBA:0002993		UBERON:0003620	manual digit 1 phalanx	PATO:0002007	convex 3-D shape
OBA:0002994		UBERON:0003620	manual digit 1 phalanx	PATO:0001591	curvature
OBA:0002995		UBERON:0003620	manual digit 1 phalanx	PATO:0000122	length
OBA:0002996		UBERON:0001463	manual digit 1	PATO:0000070	amount
OBA:0002997		UBERON:0016466	antihelix	PATO:0000117	size
OBA:0002998		UBERON:0001467	shoulder	PATO:0001543	flexibility
OBA:0002999		UBERON:0001436	phalanx of manus	PATO:0000117	size
OBA:0003000		UBERON:0001436	phalanx of manus	PATO:0002007	convex 3-D shape
OBA:0003001		UBERON:0001436	phalanx of manus	PATO:0001591	curvature
OBA:0003002		UBERON:0001436	phalanx of manus	PATO:0002006	2-D shape
OBA:0003003		UBERON:0001463	manual digit 1	PATO:0000122	length
OBA:0003004		UBERON:0003690	fused sacrum	PATO:0002005	concavity
OBA:0003005		UBERON:0003466	forelimb zeugopod bone	PATO:0000122	length
OBA:0003006		UBERON:0003865	distal phalanx of manus	PATO:0000117	size
OBA:0003007		UBERON:0003865	distal phalanx of manus	PATO:0002007	convex 3-D shape
OBA:0003008		UBERON:0003865	distal phalanx of manus	PATO:0001591	curvature
OBA:0003009		UBERON:0003864	middle phalanx of manus	PATO:0000117	size
OBA:0003010		UBERON:0003864	middle phalanx of manus	PATO:0002007	convex 3-D shape
OBA:0003011		UBERON:0003864	middle phalanx of manus	PATO:0001591	curvature
OBA:0003012		UBERON:0002234	proximal phalanx of manus	PATO:0000117	size
OBA:0003013		UBERON:0002234	proximal phalanx of manus	PATO:0002007	convex 3-D shape
OBA:0003014		UBERON:0002234	proximal phalanx of manus	PATO:0001591	curvature
OBA:0003015		UBERON:0003865	distal phalanx of manus	PATO:0002006	2-D shape
OBA:0003016		UBERON:0003865	distal phalanx of manus	PATO:0000122	length
OBA:0003017		UBERON:0003865	distal phalanx of manus	PATO:0000944	sharpness
OBA:0003018		UBERON:0011576	supra-orbital ridge	PATO:0000117	size
OBA:0003019		UBERON:0001691	external ear	PATO:0000070	amount
OBA:0003020		UBERON:0004106	crus of ear	PATO:0000117	size
OBA:0003021		UBERON:0004106	crus of ear	PATO:0000140	position
OBA:0003022		UBERON:0002488	helix	PATO:0002005	concavity
OBA:0003023		UBERON:0002488	helix	PATO:0000140	position
OBA:0003024		UBERON:0000964	cornea	PATO:0000965	symmetry
OBA:0003025		UBERON:0001771	pupil	PATO:0002181	displaced
OBA:0003026		UBERON:0002270	hyaloid artery	PATO:0000082	persistence
OBA:0003027		UBERON:0005928	external naris	PATO:0000965	symmetry
OBA:0003028		UBERON:0005928	external naris	PATO:0000117	size
OBA:0003029		UBERON:0005928	external naris	PATO:0000070	amount
OBA:0003030		UBERON:0001684	mandible	PATO:0000965	symmetry
OBA:0003031		UBERON:0000165	mouth	PATO:0000965	symmetry
OBA:0003032		UBERON:0003620	manual digit 1 phalanx	PATO:0002005	concavity
OBA:0003033		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0000052	shape
OBA:0003034		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0002007	convex 3-D shape
OBA:0003035		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0000117	size
OBA:0003036		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0001442	wholeness
OBA:0003037		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0001019	mass density
OBA:0003038		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0000060	spatial pattern
OBA:0003039		UBERON:0004391	epiphysis of first metacarpal bone	PATO:0002006	2-D shape
OBA:0003040		UBERON:0003645	metacarpal bone of digit 1	PATO:0000117	size
OBA:0003041		UBERON:0003645	metacarpal bone of digit 1	PATO:0002007	convex 3-D shape
OBA:0003042		UBERON:0003645	metacarpal bone of digit 1	PATO:0001591	curvature
OBA:0003043		UBERON:0003645	metacarpal bone of digit 1	PATO:0000122	length
OBA:0003044		UBERON:0003647	metacarpal bone of digit 3	PATO:0000122	length
OBA:0003045		UBERON:0003648	metacarpal bone of digit 4	PATO:0000122	length
OBA:0003046		UBERON:0003649	metacarpal bone of digit 5	PATO:0000122	length
OBA:0003047		UBERON:0002374	metacarpal bone	PATO:0000122	length
OBA:0003048		UBERON:0003631	pedal digit 1	PATO:0000117	size
OBA:0003049		UBERON:0003640	pedal digit 1 phalanx	PATO:0000117	size
OBA:0003050		UBERON:0003640	pedal digit 1 phalanx	PATO:0002007	convex 3-D shape
OBA:0003051		UBERON:0003640	pedal digit 1 phalanx	PATO:0001591	curvature
OBA:0003052		UBERON:0003640	pedal digit 1 phalanx	PATO:0002006	2-D shape
OBA:0003053		UBERON:0003650	metatarsal bone of digit 1	PATO:0000117	size
OBA:0003054		UBERON:0003650	metatarsal bone of digit 1	PATO:0002007	convex 3-D shape
OBA:0003055		UBERON:0003650	metatarsal bone of digit 1	PATO:0001591	curvature
OBA:0003056		UBERON:0003650	metatarsal bone of digit 1	PATO:0002006	2-D shape
OBA:0003057		UBERON:0004315	distal phalanx of pedal digit 1	PATO:0000117	size
OBA:0003058		UBERON:0004315	distal phalanx of pedal digit 1	PATO:0002007	convex 3-D shape
OBA:0003059		UBERON:0004315	distal phalanx of pedal digit 1	PATO:0001591	curvature
OBA:0003060		UBERON:0004315	distal phalanx of pedal digit 1	PATO:0002006	2-D shape
OBA:0003061		UBERON:0004332	proximal phalanx of pedal digit 1	PATO:0000117	size
OBA:0003062		UBERON:0004332	proximal phalanx of pedal digit 1	PATO:0002007	convex 3-D shape
OBA:0003063		UBERON:0004332	proximal phalanx of pedal digit 1	PATO:0001591	curvature
OBA:0003064		UBERON:0004332	proximal phalanx of pedal digit 1	PATO:0002006	2-D shape
OBA:0003065		UBERON:0003650	metatarsal bone of digit 1	PATO:0000070	amount
OBA:0003066		UBERON:0003650	metatarsal bone of digit 1	PATO:0000122	length
OBA:0003067		UBERON:0003640	pedal digit 1 phalanx	PATO:0000122	length
OBA:0003068		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0000052	shape
OBA:0003069		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0002007	convex 3-D shape
OBA:0003070		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0000117	size
OBA:0003071		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0001442	wholeness
OBA:0003072		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0001019	mass density
OBA:0003073		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0000060	spatial pattern
OBA:0003074		UBERON:0004395	epiphysis of first metatarsal bone	PATO:0002006	2-D shape
OBA:0003075		UBERON:0001449	phalanx of pes	PATO:0000117	size
OBA:0003076		UBERON:0001449	phalanx of pes	PATO:0002007	convex 3-D shape
OBA:0003077		UBERON:0001449	phalanx of pes	PATO:0001591	curvature
OBA:0003078		UBERON:0001449	phalanx of pes	PATO:0002006	2-D shape
OBA:0003079		UBERON:0003867	distal phalanx of pes	PATO:0000117	size
OBA:0003080		UBERON:0003867	distal phalanx of pes	PATO:0002007	convex 3-D shape
OBA:0003081		UBERON:0003867	distal phalanx of pes	PATO:0001591	curvature
OBA:0003082		UBERON:0003867	distal phalanx of pes	PATO:0002006	2-D shape
OBA:0003083		UBERON:0003866	middle phalanx of pes	PATO:0000117	size
OBA:0003084		UBERON:0003866	middle phalanx of pes	PATO:0002007	convex 3-D shape
OBA:0003085		UBERON:0003866	middle phalanx of pes	PATO:0001591	curvature
OBA:0003086		UBERON:0003866	middle phalanx of pes	PATO:0002006	2-D shape
OBA:0003087		UBERON:0003868	proximal phalanx of pes	PATO:0000117	size
OBA:0003088		UBERON:0003868	proximal phalanx of pes	PATO:0002007	convex 3-D shape
OBA:0003089		UBERON:0003868	proximal phalanx of pes	PATO:0001591	curvature
OBA:0003090		UBERON:0003868	proximal phalanx of pes	PATO:0002006	2-D shape
OBA:0003091		UBERON:0004387	epiphysis of phalanx of manus	PATO:0000052	shape
OBA:0003092		UBERON:0004387	epiphysis of phalanx of manus	PATO:0002007	convex 3-D shape
OBA:0003093		UBERON:0004387	epiphysis of phalanx of manus	PATO:0000117	size
OBA:0003094		UBERON:0004387	epiphysis of phalanx of manus	PATO:0001442	wholeness
OBA:0003095		UBERON:0004387	epiphysis of phalanx of manus	PATO:0001019	mass density
OBA:0003096		UBERON:0004387	epiphysis of phalanx of manus	PATO:0000060	spatial pattern
OBA:0003097		UBERON:0001835	lower lip	PATO:0000136	closure
OBA:0003098		UBERON:0001835	lower lip	PATO:0000117	size
OBA:0003099		UBERON:0004103	alveolar ridge	PATO:0002005	concavity
OBA:0003100		UBERON:0003216	hard palate	PATO:0000117	size
OBA:0003101		UBERON:0001734	palatine uvula	PATO:0000070	amount
OBA:0003102		UBERON:0001723	tongue	PATO:0002005	concavity
OBA:0003103		UBERON:0010358	arch of centrum of vertebra	PATO:0000136	closure
OBA:0003104		UBERON:0003690	fused sacrum	PATO:0000070	amount
OBA:0003105		UBERON:0001443	chest	PATO:0000122	length
OBA:0003106		UBERON:0000975	sternum	PATO:0000070	amount
OBA:0003107		UBERON:0000975	sternum	PATO:0002009	branchiness
OBA:0003108		UBERON:0000310	breast	PATO:0000965	symmetry
OBA:0003109		GO:0042695	thelarche	PATO:0002325	onset quality
OBA:0003110		UBERON:0003634	pedal digit 4	PATO:0002175	deviation
OBA:0003111		UBERON:0003641	pedal digit 2 phalanx	PATO:0000117	size
OBA:0003112		UBERON:0003641	pedal digit 2 phalanx	PATO:0002007	convex 3-D shape
OBA:0003113		UBERON:0003641	pedal digit 2 phalanx	PATO:0001591	curvature
OBA:0003114		UBERON:0003641	pedal digit 2 phalanx	PATO:0002006	2-D shape
OBA:0003115		UBERON:0003642	pedal digit 3 phalanx	PATO:0000117	size
OBA:0003116		UBERON:0003642	pedal digit 3 phalanx	PATO:0002007	convex 3-D shape
OBA:0003117		UBERON:0003642	pedal digit 3 phalanx	PATO:0001591	curvature
OBA:0003118		UBERON:0004334	proximal phalanx of pedal digit 3	PATO:0002006	2-D shape
OBA:0003119		UBERON:0003862	pedal digit 4 phalanx	PATO:0000117	size
OBA:0003120		UBERON:0003862	pedal digit 4 phalanx	PATO:0002007	convex 3-D shape
OBA:0003121		UBERON:0003862	pedal digit 4 phalanx	PATO:0001591	curvature
OBA:0003122		UBERON:0003862	pedal digit 4 phalanx	PATO:0002006	2-D shape
OBA:0003123		UBERON:0003863	pedal digit 5 phalanx	PATO:0000117	size
OBA:0003124		UBERON:0003863	pedal digit 5 phalanx	PATO:0002007	convex 3-D shape
OBA:0003125		UBERON:0003863	pedal digit 5 phalanx	PATO:0001591	curvature
OBA:0003126		UBERON:0003863	pedal digit 5 phalanx	PATO:0002006	2-D shape
OBA:0003127		UBERON:0004333	proximal phalanx of pedal digit 2	PATO:0000117	size
OBA:0003128		UBERON:0004333	proximal phalanx of pedal digit 2	PATO:0002007	convex 3-D shape
OBA:0003129		UBERON:0004333	proximal phalanx of pedal digit 2	PATO:0001591	curvature
OBA:0003130		UBERON:0004333	proximal phalanx of pedal digit 2	PATO:0002006	2-D shape
OBA:0003131		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0000117	size
OBA:0003132		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0002007	convex 3-D shape
OBA:0003133		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0001591	curvature
OBA:0003134		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0002006	2-D shape
OBA:0003135		UBERON:0004316	distal phalanx of pedal digit 2	PATO:0000117	size
OBA:0003136		UBERON:0004316	distal phalanx of pedal digit 2	PATO:0002007	convex 3-D shape
OBA:0003137		UBERON:0004316	distal phalanx of pedal digit 2	PATO:0001591	curvature
OBA:0003138		UBERON:0004316	distal phalanx of pedal digit 2	PATO:0002006	2-D shape
OBA:0003139		UBERON:0004324	middle phalanx of pedal digit 2	PATO:0000070	amount
OBA:0003140		UBERON:0000981	femur	PATO:0002005	concavity
OBA:0003141		UBERON:0002146	pulmonary valve	PATO:0001626	sufficiency
OBA:0003142		UBERON:0001155	colon	PATO:0000136	closure
OBA:0003143		UBERON:0011566	lumen of esophagus	PATO:0000141	structure
OBA:0003144		UBERON:0002106	spleen	PATO:0002181	displaced
OBA:0003145		UBERON:0007830	pelvic girdle bone/zone	PATO:0000965	symmetry
OBA:0003146		GO:0046543	development of secondary female sexual characteristics	PATO:0002325	onset quality
OBA:0003147		UBERON:0000473	testis	PATO:0000070	amount
OBA:0003148		UBERON:0010708	pectoral complex	PATO:0000117	size
OBA:0003149		UBERON:0017717	hypothenar eminence	PATO:0000117	size
OBA:0003150		UBERON:0000978	leg	PATO:0000117	size
OBA:0003151		UBERON:0002387	pes	PATO:0000965	symmetry
OBA:0003152		UBERON:0002369	adrenal gland	PATO:0000025	composition
OBA:0003153		UBERON:0000007	pituitary gland	PATO:0000025	composition
OBA:0003154		UBERON:0003685	cranial suture	PATO:0000117	size
OBA:0003155		UBERON:0004108	clivus of occipital bone	PATO:0000060	spatial pattern
OBA:0003156		UBERON:0001105	clavicle bone	PATO:0000052	shape
OBA:0003157		UBERON:0002228	rib	PATO:0000052	shape
OBA:0003158		UBERON:0000388	epiglottis	PATO:0002005	concavity
OBA:0003159		UBERON:0006767	head of femur	PATO:0000141	structure
OBA:0003160		UBERON:0001437	epiphysis	PATO:0000070	amount
OBA:0003161		UBERON:0001437	epiphysis	PATO:0000052	shape
OBA:0003162		UBERON:0001437	epiphysis	PATO:0002007	convex 3-D shape
OBA:0003163		UBERON:0001437	epiphysis	PATO:0000117	size
OBA:0003164		UBERON:0001437	epiphysis	PATO:0001019	mass density
OBA:0003165		UBERON:0001437	epiphysis	PATO:0002006	2-D shape
OBA:0003166		UBERON:0002500	zygomatic arch	PATO:0000140	position
OBA:0003167		UBERON:0002196	adenohypophysis	PATO:0000117	size
OBA:0003168		UBERON:0002097	skin of body	PATO:0000957	opacity
OBA:0003169		UBERON:0002244	premaxilla	PATO:0000117	size
OBA:0003170		UBERON:0001437	epiphysis	PATO:0000060	spatial pattern
OBA:0003171		UBERON:0035139	anterior nasal spine of maxilla	PATO:0000117	size
OBA:0003172		GO:0042640	anagen	PATO:0000161	rate
OBA:0003173		UBERON:0001690	ear	PATO:0000965	symmetry
OBA:0003174		UBERON:0000966	retina	PATO:0002083	altered number of
OBA:0003175		UBERON:0010709	pelvic complex	PATO:0000025	composition
OBA:0003176		UBERON:0010708	pectoral complex	PATO:0000025	composition
OBA:0003177		UBERON:0010284	lacrimal punctum	PATO:0000140	position
OBA:0003178		UBERON:0002244	premaxilla	PATO:0000140	position
OBA:0003179		UBERON:0003631	pedal digit 1	PATO:0000070	amount
OBA:0003180		UBERON:0002185	bronchus	PATO:0000117	size
OBA:0003181		UBERON:0003126	trachea	PATO:0000117	size
OBA:0003182		UBERON:0001705	nail	PATO:0002005	concavity
OBA:0003183		UBERON:0001834	upper lip	PATO:0000060	spatial pattern
OBA:0003184		UBERON:0001723	tongue	PATO:0000140	position
OBA:0003185		UBERON:0001734	palatine uvula	PATO:0000117	size
OBA:0003186		UBERON:0001734	palatine uvula	PATO:0000122	length
OBA:0003187		UBERON:0014381	whorl of hair	PATO:0000070	amount
OBA:0003188		GO:0019230	proprioception	PATO:0000057	occurrence
OBA:0003189		UBERON:0002137	aortic valve	PATO:0000136	closure
OBA:0003190		GO:0009112	nucleobase metabolic process	PATO:0000052	shape
OBA:0003191		GO:0030218	erythrocyte differentiation	PATO:0001509	functionality
OBA:0003192		UBERON:0000454	cerebral subcortex	PATO:0000051	morphology
OBA:0003193		UBERON:0001908	optic tract	PATO:0000070	amount
OBA:0003194		GO:0005623	cell	PATO:0001509	functionality
OBA:0003195		GO:0006000	fructose metabolic process	PATO:0000161	rate
OBA:0003196		UBERON:0007774	secondary dentition	PATO:0000070	amount
OBA:0003197		UBERON:0016454	upper central secondary incisor tooth	PATO:0000070	amount
OBA:0003198		UBERON:0018593	upper central primary incisor tooth	PATO:0000070	amount
OBA:0003199		UBERON:0018595	lower central primary incisor tooth	PATO:0000070	amount
OBA:0003200		UBERON:0018568	lower central secondary incisor tooth	PATO:0000070	amount
OBA:0003201		UBERON:0018594	upper lateral primary incisor tooth	PATO:0000070	amount
OBA:0003202		UBERON:0016455	upper lateral secondary incisor tooth	PATO:0000070	amount
OBA:0003203		UBERON:0007120	premolar tooth	PATO:0000070	amount
OBA:0003204		UBERON:0016452	upper secondary premolar tooth	PATO:0000070	amount
OBA:0003205		UBERON:0016453	lower secondary premolar tooth	PATO:0000070	amount
OBA:0003206		UBERON:0003655	molar tooth	PATO:0000070	amount
OBA:0003207		UBERON:0013618	secondary molar tooth	PATO:0000070	amount
OBA:0003208		UBERON:0018608	permanent molar tooth 1	PATO:0000070	amount
OBA:0003209		UBERON:0018607	permanent molar tooth 2	PATO:0000070	amount
OBA:0003210		UBERON:0001091	calcareous tooth	PATO:0000141	structure
OBA:0003211		UBERON:0001098	incisor tooth	PATO:0002007	convex 3-D shape
OBA:0003212		UBERON:0013618	secondary molar tooth	PATO:0000051	morphology
OBA:0003213		UBERON:0003677	tooth root	PATO:0002083	altered number of
OBA:0003214		UBERON:0001091	calcareous tooth	PATO:0000014	color
OBA:0003215		UBERON:0007120	premolar tooth	PATO:0000051	morphology
OBA:0003216		UBERON:0016476	primary incisor tooth	PATO:0002007	convex 3-D shape
OBA:0003217		UBERON:0003450	upper jaw incisor	PATO:0002007	convex 3-D shape
OBA:0003218		GO:0032287	peripheral nervous system myelin maintenance	PATO:0000070	amount
OBA:0003219		UBERON:0002116	ileum	PATO:0000136	closure
OBA:0003220		UBERON:0005409	alimentary part of gastrointestinal system	PATO:0000070	amount
OBA:0003221		UBERON:0001676	occipital bone	PATO:0000052	shape
OBA:0003222		UBERON:0001870	frontal cortex	PATO:0000052	shape
OBA:0003223		UBERON:0016466	antihelix	PATO:0000070	amount
OBA:0003224		UBERON:0016467	antitragus	PATO:0000060	spatial pattern
OBA:0003225		UBERON:0016467	antitragus	PATO:0000070	amount
OBA:0003226		UBERON:0016467	antitragus	PATO:0002005	concavity
OBA:0003227		UBERON:0016467	antitragus	PATO:0000117	size
OBA:0003228		UBERON:0001847	lobule of pinna	PATO:0002005	concavity
OBA:0003229		UBERON:0010887	tragus	PATO:0000070	amount
OBA:0003230		UBERON:0010887	tragus	PATO:0002005	concavity
OBA:0003231		UBERON:0010887	tragus	PATO:0000140	position
OBA:0003232		UBERON:0010887	tragus	PATO:0000117	size
OBA:0003233		UBERON:0009552	distal segment of manual digit	PATO:0000117	size
OBA:0003234		UBERON:0001463	manual digit 1	PATO:0000117	size
OBA:0003235		UBERON:0001466	pedal digit	PATO:0000052	shape
OBA:0003236		UBERON:0001466	pedal digit	PATO:0000944	sharpness
OBA:0003237		UBERON:0008199	chin	PATO:0002005	concavity
OBA:0003238		UBERON:0001846	internal ear	PATO:0000070	amount
OBA:0003239		UBERON:0001844	cochlea	PATO:0001794	coiling
