id	predicate	value
EFO:0003892	oboInOwl:hasExactSynonym	TEST PULM FUNCTION
EFO:0003892	oboInOwl:hasExactSynonym	Respiratory Function Tests
EFO:0003892	oboInOwl:hasExactSynonym	Function Tests, Pulmonary
EFO:0003892	oboInOwl:hasExactSynonym	Respiratory Function Test
EFO:0003892	oboInOwl:hasExactSynonym	Function Tests, Respiratory
EFO:0003892	oboInOwl:hasExactSynonym	Test, Lung Function
EFO:0003892	oboInOwl:hasExactSynonym	FUNCTION TESTS PULM
EFO:0003892	oboInOwl:hasExactSynonym	Function Test, Lung
EFO:0004952	oboInOwl:hasExactSynonym	relapse
EFO:0007790	oboInOwl:hasExactSynonym	EBNA1 IgG measurement
EFO:0009290	oboInOwl:hasExactSynonym	LV mass index
EFO:0010424	oboInOwl:hasExactSynonym	TAG 54:6
EFO:0007962	oboInOwl:hasExactSynonym	polybromodiphenyl ether measurement
EFO:0600054	oboInOwl:hasExactSynonym	FHR-1 protein measurement
EFO:0004527	oboInOwl:hasExactSynonym	MCH
EFO:0004527	oboInOwl:hasExactSynonym	mean corpuscular haemoglobin
EFO:0004305	oboInOwl:hasExactSynonym	red blood cell count
EFO:0004305	oboInOwl:hasExactSynonym	erythrocyte number
EFO:0004305	oboInOwl:hasExactSynonym	RBC
EFO:0004571	oboInOwl:hasExactSynonym	butyrylcholinesterase levels
EFO:0009723	oboInOwl:hasExactSynonym	work satisfaction
EFO:0005194	oboInOwl:hasExactSynonym	Ab measurement
EFO:0005194	oboInOwl:hasExactSynonym	cortical Ab measurement
EFO:0004297	oboInOwl:hasExactSynonym	clinical laboratory techniques
EFO:0009420	oboInOwl:hasExactSynonym	stromal cell-derived factor 1 measurement
EFO:0009420	oboInOwl:hasExactSynonym	SDF-1 measurement
EFO:0010742	oboInOwl:hasExactSynonym	protein adhesion measurement
EFO:0006902	oboInOwl:hasExactSynonym	soluble receptor Tie-2 measurement
EFO:0006902	oboInOwl:hasExactSynonym	sTie-2 measurement
EFO:0010803	oboInOwl:hasExactSynonym	uPA
EFO:0009240	oboInOwl:hasExactSynonym	Metarubricyte
EFO:0009240	oboInOwl:hasExactSynonym	Orthochromic Erythroblast
EFO:0009240	oboInOwl:hasExactSynonym	Orthochromatophilic Normoblast
EFO:0009240	oboInOwl:hasExactSynonym	METARUB
EFO:0009240	oboInOwl:hasExactSynonym	Orthochromic Normoblast
EFO:0010599	oboInOwl:hasExactSynonym	ST2
EFO:0010363	oboInOwl:hasExactSynonym	LPC 20:4
EFO:0009248	oboInOwl:hasExactSynonym	Total Plasma Cells
EFO:0009248	oboInOwl:hasExactSynonym	PLSTCE
EFO:0005663	oboInOwl:hasExactSynonym	urinary Tamm-Horsfall glycoprotein measurement
EFO:0010442	oboInOwl:hasExactSynonym	TAG 58:8
EFO:0004736	oboInOwl:hasExactSynonym	Aspartate transaminase measurement
EFO:0004792	oboInOwl:hasExactSynonym	PAI-1 measurement
EFO:0004792	oboInOwl:hasExactSynonym	PAI1 measurement
EFO:0009416	oboInOwl:hasExactSynonym	CC motif chemokine 21 measurement
EFO:0004999	oboInOwl:hasExactSynonym	N-glycan level
EFO:0010356	oboInOwl:hasExactSynonym	LPC 14:0
EFO:0007835	oboInOwl:hasExactSynonym	alcohol misuse measurement
EFO:0008531	oboInOwl:hasExactSynonym	glucagon-like-peptide-1-stimulated insulin response
EFO:0004639	oboInOwl:hasExactSynonym	plasma phospholipid levels
EFO:0007014	oboInOwl:hasExactSynonym	3-HPMA measurement
EFO:0008451	oboInOwl:hasExactSynonym	Katz ADL index
EFO:0008451	oboInOwl:hasExactSynonym	nan
EFO:0008451	oboInOwl:hasExactSynonym	ADL
EFO:0010369	oboInOwl:hasExactSynonym	LPE 18:2
EFO:0007655	oboInOwl:hasExactSynonym	CLU measurement
EFO:0007655	oboInOwl:hasExactSynonym	apolipoprotein J measurement
EFO:0010342	oboInOwl:hasExactSynonym	CE 16:1
EFO:0600056	oboInOwl:hasExactSynonym	FHR-3 protein measurement
EFO:0008430	oboInOwl:hasExactSynonym	IgG mono-sialylation measurement
EFO:0004506	oboInOwl:hasExactSynonym	monocyte early outgrowth colony forming units
EFO:0004506	oboInOwl:hasExactSynonym	early outgrowth endothelial progenitor cell colony forming units
EFO:0009422	oboInOwl:hasExactSynonym	C-X-C motif chemokine 5
EFO:0009422	oboInOwl:hasExactSynonym	epithelial-derived neutrophil-activating peptide 78 measurement
EFO:0009422	oboInOwl:hasExactSynonym	ENA78 measurement
EFO:0010899	oboInOwl:hasExactSynonym	anti-MCV measurement
EFO:0010429	oboInOwl:hasExactSynonym	TAG 56:2
EFO:0004887	oboInOwl:hasExactSynonym	maximal oxygen uptake
EFO:0004887	oboInOwl:hasExactSynonym	maximal aerobic capacity
EFO:0004887	oboInOwl:hasExactSynonym	peak oxygen uptake
EFO:0004887	oboInOwl:hasExactSynonym	VO2 max
EFO:0004887	oboInOwl:hasExactSynonym	maximal oxygen consumption
EFO:0010593	oboInOwl:hasExactSynonym	Cystatin B
EFO:0009172	oboInOwl:hasExactSynonym	thyroxine-binding globulin excess
EFO:0009172	oboInOwl:hasExactSynonym	thyroxine-binding globulin quantitative trait
EFO:0009172	oboInOwl:hasExactSynonym	thyroxine-binding globulin QTL
EFO:0009172	oboInOwl:hasExactSynonym	TBGQTL
EFO:0010397	oboInOwl:hasExactSynonym	SM 24:0
EFO:0011039	oboInOwl:hasExactSynonym	MPO-DNA complex
EFO:0010775	oboInOwl:hasExactSynonym	CSF1
EFO:0004949	oboInOwl:hasExactSynonym	clinical event
EFO:0010350	oboInOwl:hasExactSynonym	CE 22:6
EFO:0009235	oboInOwl:hasExactSynonym	Eosinophilic Metamyelocytes
EFO:0009235	oboInOwl:hasExactSynonym	EOSMM
EFO:0009345	oboInOwl:hasExactSynonym	HBs seropositivity
EFO:0010400	oboInOwl:hasExactSynonym	TAG 46:0
EFO:0010414	oboInOwl:hasExactSynonym	TAG 52:2
EFO:0004769	oboInOwl:hasExactSynonym	anti-Mullerian hormone levels
EFO:0004769	oboInOwl:hasExactSynonym	anti-Mullerian hormone level
EFO:0010433	oboInOwl:hasExactSynonym	TAG 56:6
EFO:0007909	oboInOwl:hasExactSynonym	chromogranin A cleavage product measurement
EFO:0010389	oboInOwl:hasExactSynonym	PC 40:6
EFO:0004541	oboInOwl:hasExactSynonym	glycated hemoglobin levels
EFO:0004541	oboInOwl:hasExactSynonym	glycosylated Hemoglobin A level
EFO:0004541	oboInOwl:hasExactSynonym	A1c measurement
EFO:0004541	oboInOwl:hasExactSynonym	HbA1c levels
EFO:0004541	oboInOwl:hasExactSynonym	glycosylated Haemoglobin A level
EFO:0004541	oboInOwl:hasExactSynonym	Glycosylated Hemoglobin Measurement
EFO:0004541	oboInOwl:hasExactSynonym	Glycosylated Hemoglobin
EFO:0004541	oboInOwl:hasExactSynonym	A1C measurement
EFO:0004541	oboInOwl:hasExactSynonym	Hemoglobin A1C
EFO:0004541	oboInOwl:hasExactSynonym	HBA1C
EFO:0008046	oboInOwl:hasExactSynonym	pulmonary and activation-regulated chemokine (PARC) measurement
EFO:0010793	oboInOwl:hasExactSynonym	PDL1
EFO:0010406	oboInOwl:hasExactSynonym	TAG 48:3
EFO:0004886	oboInOwl:hasExactSynonym	intra cranial volume measurement
EFO:0600053	oboInOwl:hasExactSynonym	FHR proteins measurement
EFO:0010391	oboInOwl:hasExactSynonym	SM 16:0
EFO:0010434	oboInOwl:hasExactSynonym	TAG 56:7
EFO:0010383	oboInOwl:hasExactSynonym	PC 36:5
EFO:0003965	oboInOwl:hasExactSynonym	Very Low Birth Weight
EFO:0003965	oboInOwl:hasExactSynonym	Infant, Very Low Birth Weight
EFO:0003965	oboInOwl:hasExactSynonym	Infants, Very-Low-Birth-Weight
EFO:0003965	oboInOwl:hasExactSynonym	INFANT VLBW
EFO:0003965	oboInOwl:hasExactSynonym	Infant, Very-Low-Birth-Weight
EFO:0003965	oboInOwl:hasExactSynonym	Very-Low-Birth-Weight Infants
EFO:0003965	oboInOwl:hasExactSynonym	Very-Low-Birth-Weight Infant
EFO:0003965	oboInOwl:hasExactSynonym	Very Low Birth Weight Infant
EFO:0003965	oboInOwl:hasExactSynonym	VLBW INFANT
EFO:0009226	oboInOwl:hasExactSynonym	Methemoglobin/Total Hemoglobin
EFO:0009226	oboInOwl:hasExactSynonym	HGBMHGB
EFO:0011018	oboInOwl:hasExactSynonym	BDNF
EFO:0010405	oboInOwl:hasExactSynonym	TAG 48:2
EFO:0010601	oboInOwl:hasExactSynonym	TIM
EFO:0004469	oboInOwl:hasExactSynonym	homeostasis model assessment B cell function
EFO:0007591	oboInOwl:hasExactSynonym	bone mineral density change measurement
EFO:0007591	oboInOwl:hasExactSynonym	bone density increase measurement
EFO:0007591	oboInOwl:hasExactSynonym	BMA measurement
EFO:0009750	oboInOwl:hasExactSynonym	dissociative symptom measurement
EFO:0010347	oboInOwl:hasExactSynonym	CE 20:3
EFO:0008423	oboInOwl:hasExactSynonym	IgG mono-galactosylation measurement
EFO:0009860	oboInOwl:hasExactSynonym	CA
EFO:0004920	oboInOwl:hasExactSynonym	time before disease progression
EFO:0020021	oboInOwl:hasExactSynonym	N-Acetyl-L-tyrosine measurement
EFO:0004872	oboInOwl:hasExactSynonym	inflammatory marker measurement
EFO:0004908	oboInOwl:hasExactSynonym	testosterone level
EFO:0004908	oboInOwl:hasExactSynonym	testosterone levels
EFO:0009256	oboInOwl:hasExactSynonym	SDNN
EFO:0005080	oboInOwl:hasExactSynonym	Clara cell secretory protein
EFO:0010379	oboInOwl:hasExactSynonym	PC 36:1
EFO:0006348	oboInOwl:hasExactSynonym	PA/A
EFO:0008595	oboInOwl:hasExactSynonym	IDL measurement
EFO:0004516	oboInOwl:hasExactSynonym	fracture-related traits
EFO:0009217	oboInOwl:hasExactSynonym	Hemoglobin D/Total Hemoglobin
EFO:0009217	oboInOwl:hasExactSynonym	HGBDHGB
EFO:0007985	oboInOwl:hasExactSynonym	plateletcrit
EFO:0007985	oboInOwl:hasExactSynonym	PCT
EFO:0007985	oboInOwl:hasExactSynonym	plateletcrit (PCT)
EFO:0007985	oboInOwl:hasExactSynonym	platelet crit (PCT)
EFO:0009265	oboInOwl:hasExactSynonym	NVP severity measurement
EFO:0009265	oboInOwl:hasExactSynonym	Morning sickness severity measurement
EFO:0010388	oboInOwl:hasExactSynonym	PC 38:6
EFO:0009323	oboInOwl:hasExactSynonym	α-synuclein
EFO:0007629	oboInOwl:hasExactSynonym	HbA levels
EFO:0007629	oboInOwl:hasExactSynonym	hemoglobin A measurement
EFO:0007629	oboInOwl:hasExactSynonym	hemoglobin A1 levels
EFO:0007629	oboInOwl:hasExactSynonym	HbA1 levels
EFO:0009862	oboInOwl:hasExactSynonym	CTA
EFO:0004570	oboInOwl:hasExactSynonym	bilirubin levels
EFO:0010595	oboInOwl:hasExactSynonym	HSP_27
EFO:0010373	oboInOwl:hasExactSynonym	PC 32:1
EFO:0004578	oboInOwl:hasExactSynonym	homocysteine levels
EFO:0009258	oboInOwl:hasExactSynonym	pvRSA/HF
EFO:0004531	oboInOwl:hasExactSynonym	urate levels
EFO:0009216	oboInOwl:hasExactSynonym	Percent Hemoglobin C
EFO:0009216	oboInOwl:hasExactSynonym	HGBCHGB
EFO:0009216	oboInOwl:hasExactSynonym	Hemoglobin C/Total Hemoglobin
EFO:0009412	oboInOwl:hasExactSynonym	IL-1A measurement
EFO:0005845	oboInOwl:hasExactSynonym	HGBA2
EFO:0005845	oboInOwl:hasExactSynonym	HbA2 levels
EFO:0005845	oboInOwl:hasExactSynonym	hemoglobin A2 levels
EFO:0005845	oboInOwl:hasExactSynonym	Hemoglobin A2
EFO:0004635	oboInOwl:hasExactSynonym	leptin receptor levels
EFO:0004635	oboInOwl:hasExactSynonym	soluble leptin receptor levels
EFO:0009291	oboInOwl:hasExactSynonym	E wave/A wave ratio
EFO:0010365	oboInOwl:hasExactSynonym	LPC 22:6
EFO:0004587	oboInOwl:hasExactSynonym	lymphocyte counts
EFO:0010812	oboInOwl:hasExactSynonym	TIM-1
EFO:0010439	oboInOwl:hasExactSynonym	TAG 58:12
EFO:0006785	oboInOwl:hasExactSynonym	infant length
EFO:0008530	oboInOwl:hasExactSynonym	KYN:TRP
EFO:0004502	oboInOwl:hasExactSynonym	adiponectin levels
EFO:0009208	oboInOwl:hasExactSynonym	Hemoglobin A
EFO:0009208	oboInOwl:hasExactSynonym	HGBA
EFO:0004298	oboInOwl:hasExactSynonym	Diagnostic Techniques, Cardiovascular
EFO:0004298	oboInOwl:hasExactSynonym	cardiovascular diagnostic technique
EFO:0010785	oboInOwl:hasExactSynonym	FLT3L
EFO:0010425	oboInOwl:hasExactSynonym	TAG 54:7
EFO:0600055	oboInOwl:hasExactSynonym	FHR-2 protein measurement
EFO:0007969	oboInOwl:hasExactSynonym	executive inhibition measurement
EFO:0010339	oboInOwl:hasExactSynonym	forced vital capacity change meaurement
EFO:0004572	oboInOwl:hasExactSynonym	C4b-binding protein measurement
EFO:0004572	oboInOwl:hasExactSynonym	C4b binding protein levels
EFO:0004572	oboInOwl:hasExactSynonym	C4b-binding protein levels
EFO:0011021	oboInOwl:hasExactSynonym	BRCA1 carrier status
EFO:0011021	oboInOwl:hasExactSynonym	BRCA1 mutation status
EFO:0010393	oboInOwl:hasExactSynonym	SM 18:0
EFO:0004779	oboInOwl:hasExactSynonym	CHAOS score
EFO:0009421	oboInOwl:hasExactSynonym	B cell-attracting chemokine 1 measurement
EFO:0009421	oboInOwl:hasExactSynonym	C-X-C motif chemokine 13 measurement
EFO:0009421	oboInOwl:hasExactSynonym	BCA-1 measurement
EFO:0009417	oboInOwl:hasExactSynonym	MPIF1 measurement
EFO:0009417	oboInOwl:hasExactSynonym	myeloid progenitor inhibitory factor 1 measurement
EFO:0009417	oboInOwl:hasExactSynonym	CC motif chemokine 23 measurement
EFO:0009241	oboInOwl:hasExactSynonym	Monocytoid Cells/Leukocytes
EFO:0009241	oboInOwl:hasExactSynonym	MOCYCELE
EFO:0010749	oboInOwl:hasExactSynonym	motor control measurement
EFO:0009179	oboInOwl:hasExactSynonym	ASP2
EFO:0009179	oboInOwl:hasExactSynonym	aspartyl protease 2
EFO:0009179	oboInOwl:hasExactSynonym	beta-site amyloid precursor protein cleaving enzyme 1
EFO:0009179	oboInOwl:hasExactSynonym	beta-site APP cleaving enzyme 1
EFO:0009179	oboInOwl:hasExactSynonym	membrane-associated aspartic protease 2
EFO:0009179	oboInOwl:hasExactSynonym	BACE1
EFO:0009179	oboInOwl:hasExactSynonym	memapsin-2
EFO:0010410	oboInOwl:hasExactSynonym	TAG 50:3
EFO:0010364	oboInOwl:hasExactSynonym	LPC 20:5
EFO:0008452	oboInOwl:hasExactSynonym	MAMC
EFO:0009249	oboInOwl:hasExactSynonym	Precursor Plasma Cells
EFO:0009249	oboInOwl:hasExactSynonym	Plasmablast
EFO:0009249	oboInOwl:hasExactSynonym	PLSPCE
EFO:0010443	oboInOwl:hasExactSynonym	TAG 58:9
EFO:0004522	oboInOwl:hasExactSynonym	soluble adhesion molecule measurement
EFO:0006522	oboInOwl:hasExactSynonym	ADMA measurement
EFO:0009234	oboInOwl:hasExactSynonym	CBC with Diff
EFO:0010357	oboInOwl:hasExactSynonym	LPC 16:0
EFO:0007836	oboInOwl:hasExactSynonym	CoQ10 measurement
EFO:0004670	oboInOwl:hasExactSynonym	amyloid-beta 1-42 measurement
EFO:0004670	oboInOwl:hasExactSynonym	CSF AB1-42 levels
EFO:0004670	oboInOwl:hasExactSynonym	CSF Aβ1-42 levels
EFO:0006515	oboInOwl:hasExactSynonym	ACE measurement
EFO:0004625	oboInOwl:hasExactSynonym	progranulin levels
EFO:0005090	oboInOwl:hasExactSynonym	blood basophil count
EFO:0010900	oboInOwl:hasExactSynonym	JCV
EFO:0004729	oboInOwl:hasExactSynonym	vitamin levels
EFO:0010594	oboInOwl:hasExactSynonym	Flt3L
EFO:0600057	oboInOwl:hasExactSynonym	FHR-4A protein measurement
EFO:0004507	oboInOwl:hasExactSynonym	D-dimer levels
EFO:0004507	oboInOwl:hasExactSynonym	plasma D-dimer levels
EFO:0004507	oboInOwl:hasExactSynonym	fibrin D-dimer levels
EFO:0008429	oboInOwl:hasExactSynonym	IgG di-sialylation measurement
EFO:0006501	oboInOwl:hasExactSynonym	CPB
EFO:0006501	oboInOwl:hasExactSynonym	carotid plaque burden
EFO:0004611	oboInOwl:hasExactSynonym	LDL measurement
EFO:0010809	oboInOwl:hasExactSynonym	fat consumption measurement
EFO:0010415	oboInOwl:hasExactSynonym	TAG 52:3
EFO:0006832	oboInOwl:hasExactSynonym	insulin disposition index measurement
EFO:0008454	oboInOwl:hasExactSynonym	SPPB
EFO:0010351	oboInOwl:hasExactSynonym	CE
EFO:0009236	oboInOwl:hasExactSynonym	Eosinophilic Myelocytes
EFO:0009236	oboInOwl:hasExactSynonym	EOSMYL
EFO:0009346	oboInOwl:hasExactSynonym	HBc seropositivity
EFO:0010401	oboInOwl:hasExactSynonym	TAG 46:1
EFO:0010586	oboInOwl:hasExactSynonym	CD40L receptor
EFO:0010586	oboInOwl:hasExactSynonym	CD40
EFO:0004838	oboInOwl:hasExactSynonym	calcium levels
EFO:0010947	oboInOwl:hasExactSynonym	EGF
EFO:0009220	oboInOwl:hasExactSynonym	Hemoglobin G Coushatta/Total Hemoglobin
EFO:0009220	oboInOwl:hasExactSynonym	HBGCHTHB
EFO:0010343	oboInOwl:hasExactSynonym	CE 18:0
EFO:0010392	oboInOwl:hasExactSynonym	SM 16:1
EFO:0020865	oboInOwl:hasExactSynonym	aortic diagnostic technique
EFO:0009338	oboInOwl:hasExactSynonym	EBV-EA seropositivity
EFO:0010407	oboInOwl:hasExactSynonym	TAG 48:4
EFO:0009282	oboInOwl:hasExactSynonym	sodium levels
EFO:0009282	oboInOwl:hasExactSynonym	Na measurement
EFO:0600040	oboInOwl:hasExactSynonym	plasma clozapine-to-norclozapine ratio measurement
EFO:0010610	oboInOwl:hasExactSynonym	FAS ligand (FASLG) receptor measurement
EFO:0004358	oboInOwl:hasExactSynonym	event-related brain oscillations
EFO:0010398	oboInOwl:hasExactSynonym	SM 24:1
EFO:0009116	oboInOwl:hasExactSynonym	vitamin use exposure measurement
EFO:0010776	oboInOwl:hasExactSynonym	CDCP1
EFO:0009702	oboInOwl:hasExactSynonym	intra-individual response time variability measurement
EFO:0009702	oboInOwl:hasExactSynonym	IIRTV measurement
EFO:0020018	oboInOwl:hasExactSynonym	GPC measurement
EFO:0011013	oboInOwl:hasExactSynonym	vaginal microbiota measurement
EFO:0011013	oboInOwl:hasExactSynonym	vaginal flora measurement
EFO:0004581	oboInOwl:hasExactSynonym	Interleukin-18 levels
EFO:0004581	oboInOwl:hasExactSynonym	IL-18 levels
EFO:0004581	oboInOwl:hasExactSynonym	IL-18 measurement
EFO:0010384	oboInOwl:hasExactSynonym	PC 38:2
EFO:0009269	oboInOwl:hasExactSynonym	disintegrin and metalloproteinase with thrombospondin motifs 13 measurement
EFO:0009227	oboInOwl:hasExactSynonym	Oxyhemoglobin/Total Hemoglobin
EFO:0009227	oboInOwl:hasExactSynonym	HBOXHGB
EFO:0010761	oboInOwl:hasExactSynonym	ADA
EFO:0600039	oboInOwl:hasExactSynonym	plasma norclozapine measurement
EFO:0004811	oboInOwl:hasExactSynonym	IL-8 measurement
EFO:0004811	oboInOwl:hasExactSynonym	IL-8 level
EFO:0004811	oboInOwl:hasExactSynonym	IL-8 levels
EFO:0010348	oboInOwl:hasExactSynonym	CE 20:4
EFO:0004352	oboInOwl:hasExactSynonym	mortality rate
EFO:0004352	oboInOwl:hasExactSynonym	mortality measurement
EFO:0010905	oboInOwl:hasExactSynonym	BKV seropositivity
EFO:0008424	oboInOwl:hasExactSynonym	IgG di-galactosylation measurement
EFO:0009861	oboInOwl:hasExactSynonym	CSA
EFO:0004713	oboInOwl:hasExactSynonym	FEV/FVC
EFO:0004713	oboInOwl:hasExactSynonym	FEV1/FVC
EFO:0020022	oboInOwl:hasExactSynonym	NANA measurement
EFO:0020022	oboInOwl:hasExactSynonym	Neu5Ac measurement
EFO:0004909	oboInOwl:hasExactSynonym	dihydrotestosterone levels
EFO:0005081	oboInOwl:hasExactSynonym	SP-D measurement
EFO:0008326	oboInOwl:hasExactSynonym	ADAMTS5 measurement
EFO:0005536	oboInOwl:hasExactSynonym	fraction of exhaled nitric oxide
EFO:0005536	oboInOwl:hasExactSynonym	FENO
EFO:0010435	oboInOwl:hasExactSynonym	TAG 56:8
EFO:0010223	oboInOwl:hasExactSynonym	diacylglyceride measurement
EFO:0009210	oboInOwl:hasExactSynonym	Hemoglobin A1/Total Hemoglobin
EFO:0009210	oboInOwl:hasExactSynonym	HGBA1HGB
EFO:0004302	oboInOwl:hasExactSynonym	anthropometry
EFO:0004302	oboInOwl:hasExactSynonym	anthropometric traits
EFO:0003960	oboInOwl:hasExactSynonym	computed tomography scan
EFO:0003960	oboInOwl:hasExactSynonym	CT scan
EFO:0009218	oboInOwl:hasExactSynonym	Hemoglobin E/Total Hemoglobin
EFO:0009218	oboInOwl:hasExactSynonym	HGBEHGB
EFO:0010349	oboInOwl:hasExactSynonym	CE 20:5
EFO:0600091	oboInOwl:hasExactSynonym	CFHL4 protein measurement
EFO:0600091	oboInOwl:hasExactSynonym	FHR4 protein measurement
EFO:0600091	oboInOwl:hasExactSynonym	FHR-4 protein measurement
EFO:0006925	oboInOwl:hasExactSynonym	Lp(a) measurement
EFO:0020994	oboInOwl:hasExactSynonym	CA 50 measurement
EFO:0009251	oboInOwl:hasExactSynonym	Polychromatophilic Erythroblast
EFO:0009251	oboInOwl:hasExactSynonym	Rubricyte
EFO:0009251	oboInOwl:hasExactSynonym	Polychromatophilic Normoblast
EFO:0009251	oboInOwl:hasExactSynonym	RUB
EFO:0004509	oboInOwl:hasExactSynonym	hemoglobin count
EFO:0004509	oboInOwl:hasExactSynonym	Hb
EFO:0004509	oboInOwl:hasExactSynonym	haemoglobin measurement
EFO:0010374	oboInOwl:hasExactSynonym	PC 32:2
EFO:0004357	oboInOwl:hasExactSynonym	electroencephalogram traits
EFO:0004357	oboInOwl:hasExactSynonym	brain oscillations
EFO:0004357	oboInOwl:hasExactSynonym	brain waves
EFO:0004357	oboInOwl:hasExactSynonym	brainwaves
EFO:0008589	oboInOwl:hasExactSynonym	cholesterol ester measurement
EFO:0011009	oboInOwl:hasExactSynonym	GCDCA-3G
EFO:0010360	oboInOwl:hasExactSynonym	LPC 18:1
EFO:0004746	oboInOwl:hasExactSynonym	Lipoprotein-associated phospholipase A(2) level
EFO:0004746	oboInOwl:hasExactSynonym	Lipoprotein-associated phospholipase A(2) levels
EFO:0009268	oboInOwl:hasExactSynonym	Alzheimer disease family history
EFO:0009268	oboInOwl:hasExactSynonym	Alzheimer’s disease family history
EFO:0009268	oboInOwl:hasExactSynonym	family history of Alzheimer disease
EFO:0010353	oboInOwl:hasExactSynonym	DAG 34:2
EFO:0004517	oboInOwl:hasExactSynonym	arterial stiffness
EFO:0600077	oboInOwl:hasExactSynonym	cTnI change measurement
EFO:0010119	oboInOwl:hasExactSynonym	Omega-3 fatty acid measurement
EFO:0010366	oboInOwl:hasExactSynonym	LPE 16:0
EFO:0004621	oboInOwl:hasExactSynonym	vitamin B6 levels
EFO:0005126	oboInOwl:hasExactSynonym	paraoxonase enzyme measurement
EFO:0010158	oboInOwl:hasExactSynonym	sugar intake measurement
EFO:0010426	oboInOwl:hasExactSynonym	TAG 54:8
EFO:0010590	oboInOwl:hasExactSynonym	MMP-12
EFO:0009209	oboInOwl:hasExactSynonym	HGBAHGB
EFO:0009209	oboInOwl:hasExactSynonym	Hemoglobin A/Total Hemoglobin
EFO:0009209	oboInOwl:hasExactSynonym	Percent Hemoglobin A
EFO:0004573	oboInOwl:hasExactSynonym	RAR-responsive protein TIG2 measurement
EFO:0004573	oboInOwl:hasExactSynonym	Tazarotene-induced gene 2 protein measurement
EFO:0004573	oboInOwl:hasExactSynonym	Retinoic acid receptor responder protein 2 measurement
EFO:0004573	oboInOwl:hasExactSynonym	chemerin levels
EFO:0011022	oboInOwl:hasExactSynonym	BRCA2 mutation status
